last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Rulli,Michael,A.,,,Michael A. Rulli,3/11/1969,M,rep,OH,6,,Republican,https://rulli.house.gov,https://rulli.house.gov,421 Cannon House Office Building Washington DC 20515-3506,202-225-5705,,,,,,,,,R000619,,N00054190,,H4OH06165,,456959,179016,Michael Rulli,,,Michael Rulli
McIver,LaMonica,,,,LaMonica McIver,6/20/1986,F,rep,NJ,10,,Democrat,https://mciver.house.gov,https://mciver.house.gov,426 Cannon House Office Building Washington DC 20515-3010,202-225-3436,,,RepLaMonica,,RepLaMonica,,,,M001229,,N00055172,,H4NJ10176,,456962,186801,LaMonica McIver,,,LaMonica McIver
Wied,Tony,,,,Tony Wied,5/3/1976,M,rep,WI,8,,Republican,https://wied.house.gov,https://wied.house.gov,424 Cannon House Office Building Washington DC 20515-4908,202-225-5665,,,RepTonyWied,,61568624194199,,,,W000829,,N00055013,,H4WI08119,,456963,218131,Tony Wied,,,Tony Wied
Fields,Cleo,,,,Cleo Fields,11/22/1962,M,rep,LA,6,,Democrat,https://fields.house.gov,https://fields.house.gov,2349 Rayburn House Office Building Washington DC 20515-1806,202-225-3901,,,repfields,,Congressman-Cleo-Fields,,,,F000110,379,N00005398,,H4LA06211,,404067,,,,29354,Cleo Fields
Stutzman,Marlin,A.,,,Marlin A. Stutzman,8/31/1976,M,rep,IN,3,,Republican,https://stutzman.house.gov,https://stutzman.house.gov,404 Cannon House Office Building Washington DC 20515-1403,202-225-4436,,http://stutzman.house.gov/press_releases.rss,RepStutzman,,repstutzman,,,,S001188,1981,N00030891,,"H0IN03198,S0IN00095",9267685,412392,34230,Marlin Stutzman,,21100,Marlin Stutzman
Cisneros,Gilbert,Ray,,,"Gilbert Ray Cisneros, Jr.",2/12/1971,M,rep,CA,31,,Democrat,https://cisneros.house.gov,https://cisneros.house.gov,2463 Rayburn House Office Building Washington DC 20515-0531,202-225-5256,https://cisneros.house.gov/address_authentication?form=/contact/email-me,,,,RepGilCisneros,,,,C001123,,N00041464,,"H8CA39174,H4CA31170",,412757,179370,Gil Cisneros,,21907,Gil Cisneros
Alsobrooks,Angela,Deneece,,,Angela D. Alsobrooks,2/23/1971,F,sen,MD,,1,Democrat,https://www.alsobrooks.senate.gov,https://www.alsobrooks.senate.gov,374 Russell Senate Office Building Washington DC 20510,202-224-4524,https://alsobrooks.senate.gov/,,,,SenatorAlsobrooks,,,,A000382,,N00053033,S428,S4MD00327,,456965,,,,,Angela Alsobrooks
Sheehy,Tim,Patrick,,,Tim Sheehy,11/18/1985,M,sen,MT,,1,Republican,https://www.sheehy.senate.gov,https://www.sheehy.senate.gov,124 Russell Senate Office Building Washington DC 20510,202-224-2644,,,,,,,,,S001232,,N00053174,S435,S4MT00183,,456966,,,,,Tim Sheehy (American politician)
Moreno,Bernie,,,,Bernie Moreno,2/14/1967,M,sen,OH,,1,Republican,https://www.moreno.senate.gov,https://www.moreno.senate.gov,284 Russell Senate Office Building Washington DC 20510,202-224-2315,,,berniemoreno,,,,,,M001242,,N00048437,S434,S4OH00192,,456967,,,,,Bernie Moreno
McCormick,Dave,Harold,,,David McCormick,8/17/1965,M,sen,PA,,1,Republican,https://www.mccormick.senate.gov,https://www.mccormick.senate.gov,702 Hart Senate Office Building Washington DC 20510,202-224-6324,https://mccormick.senate.gov/,,,,SenMcCormickPA,@SenMcCormickPA,,,M001243,,N00050244,S433,S2PA00661,,456968,,,,,Dave McCormick
Begich,Nicholas,Joseph,III,,Nicholas J. Begich III,10/21/1977,M,rep,AK,0,,Republican,https://begich.house.gov,https://begich.house.gov,153 Cannon House Office Building Washington DC 20515-0200,202-225-5765,,,repnickbegich,,RepNickBegich,,,,B001323,,N00049408,,H2AK01083,,456970,,,,,Nick Begich III
Figures,Shomari,Coleman,,,Shomari Figures,9/3/1985,M,rep,AL,2,,Democrat,https://figures.house.gov,https://figures.house.gov,225 Cannon House Office Building Washington DC 20515-0102,202-225-4931,,,repscfigures,,congressman.shomari.figures,,,,F000481,,N00053909,,H4AL02170,,456971,,,,,Shomari Figures
Ansari,Yassamin,,,,Yassamin Ansari,4/7/1992,F,rep,AZ,3,,Democrat,https://ansari.house.gov,https://ansari.house.gov,1432 Longworth House Office Building Washington DC 20515-0303,202-225-4065,,,RepYassAnsari,,RepYassAnsari,,,,A000381,,N00052497,,H4AZ03109,,456972,,,,,Yassamin Ansari
Hamadeh,Abraham,Jamal,,,Abraham J. Hamadeh,5/15/1991,M,rep,AZ,8,,Republican,https://hamadeh.house.gov,https://hamadeh.house.gov,1722 Longworth House Office Building Washington DC 20515-0308,202-225-4576,,,,,,,,,H001098,,N00053795,,H4AZ08108,,456973,,,,,Abraham Hamadeh
Simon,Lateefah,Aaliyah,,,Lateefah Simon,1/29/1977,F,rep,CA,12,,Democrat,https://simon.house.gov,https://simon.house.gov,1023 Longworth House Office Building Washington DC 20515-0512,202-225-2661,https://simon.house.gov/address_authentication?form=/contact/email-me,,RepLSimon,,RepLSimon,,,,S001231,,N00052195,,H4CA12154,,456974,,,,,Lateefah Simon
Gray,Adam,Channing,,,Adam Gray,9/23/1977,M,rep,CA,13,,Democrat,https://gray.house.gov,https://gray.house.gov,1230 Longworth House Office Building Washington DC 20515-0513,202-225-1947,https://gray.house.gov/address_authentication?form=/contact/email-me,,RepAdamGrayCA,,repadamgrayca,,,,G000605,,N00050061,,H2CA13115,,456975,,,,,Adam Gray
Liccardo,Sam,Theodore,,,Sam T. Liccardo,4/16/1970,M,rep,CA,16,,Democrat,https://liccardo.house.gov,https://liccardo.house.gov,1117 Longworth House Office Building Washington DC 20515-0516,202-225-8104,https://liccardo.house.gov/address_authentication?form=/contact/email-me,,repliccardo,,,,,,L000607,,N00054265,,H4CA16197,,456976,,,,,Sam Liccardo
Whitesides,George,Thomas,,,George Whitesides,3/3/1974,M,rep,CA,27,,Democrat,https://whitesides.house.gov,https://whitesides.house.gov,1504 Longworth House Office Building Washington DC 20515-0527,202-225-1956,https://whitesides.house.gov/contact/email-me/,,Rep_Whitesides,,repwhitesides,,,,W000830,,N00052205,,H4CA27111,,456977,,,,,George T. Whitesides
Rivas,Luz,Maria,,,Luz M. Rivas,2/6/1974,F,rep,CA,29,,Democrat,https://rivas.house.gov,https://rivas.house.gov,1319 Longworth House Office Building Washington DC 20515-0529,202-225-6131,https://rivas.house.gov/address_authentication?form=/contact/email-me,,RepLuzRivas,,congresswomanluzrivas,,,,R000620,,N00054215,,H4CA29141,,456978,,,,,Luz Rivas
Friedman,Laura,Syril,,,Laura Friedman,12/3/1966,F,rep,CA,30,,Democrat,https://friedman.house.gov,https://friedman.house.gov,1517 Longworth House Office Building Washington DC 20515-0530,202-225-4176,https://friedman.house.gov/address_authentication?form=/contact/email-me,,RepFriedmanCA,,RepLauraFriedman,,,,F000483,,N00052209,,H4CA30149,,456979,,,,,Laura Friedman
Tran,Derek,Truyen,,,Derek Tran,12/22/1980,M,rep,CA,45,,Democrat,https://tran.house.gov,https://tran.house.gov,1127 Longworth House Office Building Washington DC 20515-0545,202-225-2415,https://tran.house.gov/address_authentication?form=/contact/email-me,,,,,,,,T000491,,N00053582,,H4CA45170,,456980,,,,,Derek Tran
Min,Dave,Kunnghee,,,Dave Min,3/5/1976,M,rep,CA,47,,Democrat,https://min.house.gov,https://min.house.gov,1034 Longworth House Office Building Washington DC 20515-0547,202-225-5611,https://min.house.gov/address_authentication?form=/contact/email-me,,,,,,,,M001241,,N00040866,,H4CA47085,,456981,,,,,Dave Min
Hurd,Jeff,Stephen,,,Jeff Hurd,8/15/1979,M,rep,CO,3,,Republican,https://hurd.house.gov,https://hurd.house.gov,1641 Longworth House Office Building Washington DC 20515-0603,202-225-4676,,,RepJeffHurd,,61571570223582,@RepJeffHurd03,,,H001100,,N00053367,,H4CO03357,,456982,,,,,Jeff Hurd (politician)
Crank,Jeff,George,,,Jeff Crank,1/28/1967,M,rep,CO,5,,Republican,https://crank.house.gov,https://crank.house.gov,1029 Longworth House Office Building Washington DC 20515-0605,202-225-4422,,,RepJeffCrank,,RepJeffCrank,,,,C001137,,N00028132,,H6CO05142,,456983,,,,,Jeff Crank
Evans,Gabe,,,,Gabe Evans,7/28/1986,M,rep,CO,8,,Republican,https://gabeevans.house.gov,https://gabeevans.house.gov,1229 Longworth House Office Building Washington DC 20515-0001,202-225-5625,,,repgabeevans,,RepGabeEvans,,,,E000300,,N00053312,,H4CO08034,,456984,,,,,Gabe Evans
McBride,Sarah,Elizabeth,,,Sarah McBride,8/9/1990,F,rep,DE,0,,Democrat,https://mcbride.house.gov,https://mcbride.house.gov,1306 Longworth House Office Building Washington DC 20515-0800,202-225-4165,,,,,CongresswomanSarahMcBride,,,,M001238,,N00052698,,H4DE00045,,456985,,,,,Sarah McBride
Haridopolos,Mike,John,,,Mike Haridopolos,3/15/1970,M,rep,FL,8,,Republican,https://haridopolos.house.gov,https://haridopolos.house.gov,1039 Longworth House Office Building Washington DC 20515-0908,202-225-3671,,,repharidopolos,,,,,,H001099,,N00033076,,H4FL08168,,456986,,,,,Mike Haridopolos
Jack,Brian,Timothy,,,Brian Jack,2/17/1988,M,rep,GA,3,,Republican,https://jack.house.gov,https://jack.house.gov,1320 Longworth House Office Building Washington DC 20515-1003,202-225-5901,https://jack.house.gov/contact/email-me,,RepBrianJack,,RepBrianJack,,,,J000311,,N00055118,,H4GA03126,,456987,,,,,Brian Jack
Shreve,Jefferson,Scott,,,Jefferson Shreve,9/24/1965,M,rep,IN,6,,Republican,https://shreve.house.gov,https://shreve.house.gov,224 Cannon House Office Building Washington DC 20515-1406,202-225-3021,,,repshreve,,RepJeffersonShreve,,,,S001229,,N00054651,,H4IN06185,,456988,,,,,Jefferson Shreve
Messmer,Mark,,,,Mark B. Messmer,12/16/1967,M,rep,IN,8,,Republican,https://messmer.house.gov,https://messmer.house.gov,1208 Longworth House Office Building Washington DC 20515-1408,202-225-4636,,,,,CongressmanMessmer,,,,M001233,,N00054523,,H4IN08249,,456989,,,,,Mark Messmer
Schmidt,Derek,Larkin,,,Derek Schmidt,1/23/1968,M,rep,KS,2,,Republican,https://schmidt.house.gov,https://schmidt.house.gov,1223 Longworth House Office Building Washington DC 20515-1602,202-225-6601,,,repderekschmidt,,repderekschmidt,,,,S001228,,N00055179,,H4KS02164,,456990,,,,,Derek Schmidt
Olszewski,Johnny,Anthony,Jr.,,"Johnny Olszewski, Jr.",9/10/1982,M,rep,MD,2,,Democrat,https://olszewski.house.gov,https://olszewski.house.gov,1339 Longworth House Office Building Washington DC 20515-2002,202-225-3061,,,RepJohnnyO,,,,,,O000176,,N00054814,,H4MD02232,,456991,,,,,Johnny Olszewski
Elfreth,Sarah,Kelly,,,Sarah Elfreth,9/9/1988,F,rep,MD,3,,Democrat,https://elfreth.house.gov,https://elfreth.house.gov,1213 Longworth House Office Building Washington DC 20515-2003,202-225-4016,,,repsarahelfreth,,RepSarahElfreth,,,,E000301,,N00053710,,H4MD03156,,456992,,,,,Sarah Elfreth
McClain Delaney,April,Lynn,,,April McClain Delaney,5/28/1964,F,rep,MD,6,,Democrat,https://mcclaindelaney.house.gov,https://mcclaindelaney.house.gov,1130 Longworth House Office Building Washington DC 20515-2006,202-225-2721,,,RepAprilDelaney,,RepAprilDelaney,,,,M001232,,N00053899,,H4MD06340,,456993,,,,,April McClain-Delaney
Barrett,Tom,More,,,Tom Barrett,4/30/1981,M,rep,MI,7,,Republican,https://barrett.house.gov,https://barrett.house.gov,1232 Longworth House Office Building Washington DC 20515-2207,202-225-4872,,,reptombarrett,,RepTomBarrett,,,,B001321,,N00049596,,H2MI07123,,456994,,,,,Tom Barrett (Michigan politician)
McDonald Rivet,Kristen,Lee,,,Kristen McDonald Rivet,7/11/1970,F,rep,MI,8,,Democrat,https://mcdonaldrivet.house.gov,https://mcdonaldrivet.house.gov,1408 Longworth House Office Building Washington DC 20515-2208,202-225-3611,,,repkmr,,repmcdonaldrivet,,,,M001237,,N00054163,,H4MI08218,,456995,,,,,Kristen McDonald Rivet
Morrison,Kelly,Louise,,,Kelly Morrison,2/2/1969,F,rep,MN,3,,Democrat,https://morrison.house.gov,https://morrison.house.gov,1205 Longworth House Office Building Washington DC 20515-2303,202-225-2871,,,kellymorrisonmn,,repkellymorrison,,,,M001234,,N00053930,,H4MN03118,,456996,,,,,Kelly Morrison
Bell,Wesley,Jonell-Cleavon,,,Wesley Bell,11/5/1974,M,rep,MO,1,,Democrat,https://bell.house.gov,https://bell.house.gov,1429 Longworth House Office Building Washington DC 20515-2501,202-225-2406,,,RepWesleyBellMO,,61571538239904,,,,B001324,,N00053042,,H4MO01134,,456997,,,,,Wesley Bell
Onder,Robert,F.,Jr.,,"Robert F. Onder, Jr.",1/6/1962,M,rep,MO,3,,Republican,https://onder.house.gov,https://onder.house.gov,1113 Longworth House Office Building Washington DC 20515-2503,202-225-2956,,,RepBobOnder,,RepBobOnder,,,,O000177,,N00030025,,"H8MO09146,H4MO03221",,456998,,,,,Bob Onder
King-Hinds,Kimberlyn,Kay,,,Kimberlyn King-Hinds,4/10/1975,F,rep,MP,0,,Republican,https://king-hinds.house.gov,https://king-hinds.house.gov,425 Cannon House Office Building Washington DC 20515-5201,202-225-2646,,,RepKimKingHinds,,61571529818077,,,,K000404,,,,H4MP01022,,456999,,,,,Kimberlyn King-Hinds
Downing,Troy,Bryan,,,Troy Downing,3/4/1967,M,rep,MT,2,,Republican,https://downing.house.gov,https://downing.house.gov,1529 Longworth House Office Building Washington DC 20515-0001,202-225-3211,,,reptroydowning,,reptroydowning,,,,D000634,,N00041283,,H4MT02098,,457000,,,,,Troy Downing
McDowell,Addison,Parker,,,Addison P. McDowell,1/21/1994,M,rep,NC,6,,Republican,https://mcdowell.house.gov,https://mcdowell.house.gov,1032 Longworth House Office Building Washington DC 20515-3306,202-225-3065,,,RepMcDowell,,RepMcDowell,,,,M001240,,N00054055,,H4NC06177,,457001,,,,,Addison McDowell
Harris,Mark,Everette,,,Mark Harris,4/24/1966,M,rep,NC,8,,Republican,https://markharris.house.gov,https://markharris.house.gov,126 Cannon House Office Building Washington DC 20515-3308,202-225-1976,,,RepMarkHarrisNC,,RepMarkHarris,,,,H001102,,N00035491,,"H6NC09200,H4NC08066",,457002,,,,,Mark Harris (North Carolina politician)
Harrigan,Pat,,,,Pat Harrigan,6/21/1987,M,rep,NC,10,,Republican,https://harrigan.house.gov,https://harrigan.house.gov,1233 Longworth House Office Building Washington DC 20515-3310,202-225-2576,,,RepPatHarrigan,,RepPatHarrigan,,,,H001101,,N00050144,,H2NC13243,,457003,,,,,Pat Harrigan
Knott,Brad,,,,Brad Knott,4/17/1986,M,rep,NC,13,,Republican,https://knott.house.gov,https://knott.house.gov,1239 Longworth House Office Building Washington DC 20515-3313,202-225-4531,,,RepKnott,,61571474013264,,,,K000405,,N00053743,,H4NC13116,,457004,,,,,Brad Knott
Moore,Tim,Keith,,,Tim Moore,10/2/1970,M,rep,NC,14,,Republican,https://timmoore.house.gov,https://timmoore.house.gov,1424 Longworth House Office Building Washington DC 20515-0001,202-225-5634,,,RepTimMooreNC,,CongressmanTimMoore,,,,M001236,,N00053948,,H4NC14015,,457005,,,,,Tim Moore (North Carolina politician)
Fedorchak,Julie,Ann,,,Julie Fedorchak,9/28/1968,F,rep,ND,0,,Republican,https://fedorchak.house.gov,https://fedorchak.house.gov,1607 Longworth House Office Building Washington DC 20515-3400,202-225-2611,,,RepFedorchak,,RepJulieFedorchak,,,,F000482,,N00054800,,H4ND00061,,457006,,,,,Julie Fedorchak
Goodlander,Maggie,Vivian,,,Maggie Goodlander,11/4/1986,F,rep,NH,2,,Democrat,https://goodlander.house.gov,https://goodlander.house.gov,223 Cannon House Office Building Washington DC 20515-2902,202-225-5206,,,RepGoodlander,,61571606604866,,,,G000604,,N00055218,,H4NH02399,,457007,,,,,Maggie Goodlander
Conaway,Herbert,Clark Hoover,Jr.,,"Herbert C. Conaway, Jr.",1/30/1963,M,rep,NJ,3,,Democrat,https://conaway.house.gov,https://conaway.house.gov,1022 Longworth House Office Building Washington DC 20515-3003,202-225-4765,,,RepHerbConaway,,,,,,C001136,,N00026951,,H4NJ03080,,457008,,,,,Herb Conaway
Pou,Nellie,Avila,,,Nellie Pou,5/20/1956,F,rep,NJ,9,,Democrat,https://pou.house.gov,https://pou.house.gov,1007 Longworth House Office Building Washington DC 20515-3009,202-225-5751,,,caohouse,,CAOHouseofReps,,,,P000621,,N00055613,,H4NJ09194,,457009,,,,,Nellie Pou
Gillen,Laura,Anne,,,Laura Gillen,7/10/1969,F,rep,NY,4,,Democrat,https://gillen.house.gov,https://gillen.house.gov,428 Cannon House Office Building Washington DC 20515-3204,202-225-5516,https://gillen.house.gov/address_authentication?form=/contact/email-me,,RepLauraGillen,,replauragillen,,,,G000602,,N00050425,,H4NY04158,,457010,,,,,Laura Gillen
Latimer,George,Stephen,,,George Latimer,11/22/1953,M,rep,NY,16,,Democrat,https://latimer.house.gov,https://latimer.house.gov,1507 Longworth House Office Building Washington DC 20515-3216,202-225-2464,https://latimer.house.gov/address_authentication?form=/contact/email-me,,RepGLatimer,,61571201977917,,,,L000606,,N00054136,,H4NY16087,,457011,,,,,George Latimer (New York politician)
Riley,Josh,Paul,,,Josh Riley,1/21/1981,M,rep,NY,19,,Democrat,https://riley.house.gov,https://riley.house.gov,128 Cannon House Office Building Washington DC 20515-3219,202-225-5441,https://riley.house.gov/contact/email-josh/,,,,RepRileyNY,,,,R000622,,N00049916,,H8NY22177,,457012,,,,,Josh Riley
Mannion,John,W.,,,John W. Mannion,7/8/1968,M,rep,NY,22,,Democrat,https://mannion.house.gov,https://mannion.house.gov,1516 Longworth House Office Building Washington DC 20515-3222,202-225-3701,https://mannion.house.gov/contact/email-me,,JohnMannionNY22,,CongressmanJohnMannion,,,,M001231,,N00053112,,H4NY22085,,457013,,,,,John Mannion (American politician)
Taylor,David,J.,,,David J. Taylor,11/16/1969,M,rep,OH,2,,Republican,https://taylor.house.gov,https://taylor.house.gov,325 Cannon House Office Building Washington DC 20515-3502,202-225-3164,,,RepDaveTaylor,,61571224837800,,,,T000490,,N00054098,,H4OH02248,,457014,,,,,David Taylor (Ohio politician)
Dexter,Maxine,Elizabeth,,,Maxine Dexter,12/5/1972,F,rep,OR,3,,Democrat,https://dexter.house.gov,https://dexter.house.gov,1207 Longworth House Office Building Washington DC 20515-3703,202-225-4811,,,RepDexterOR,,RepDexterOR,,,,D000635,,N00054144,,H4OR03192,,457015,,,,,Maxine Dexter
Bynum,Janelle,S.,,,Janelle S. Bynum,1/31/1975,F,rep,OR,5,,Democrat,https://bynum.house.gov,https://bynum.house.gov,1508 Longworth House Office Building Washington DC 20515-3705,202-225-5711,,,RepBynum,,repbynum,,,,B001326,,N00052777,,H4OR05304,,457016,,,,,Janelle Bynum
Mackenzie,Ryan,Edward,,,Ryan Mackenzie,8/3/1982,M,rep,PA,7,,Republican,https://mackenzie.house.gov,https://mackenzie.house.gov,121 Cannon House Office Building Washington DC 20515-3807,202-225-6411,,,RepMackenzie,,repmackenzie,,,,M001230,,N00041866,,H8PA15195,,457017,,,,,Ryan Mackenzie
Bresnahan,Robert,P.,Jr.,,"Robert P. Bresnahan, Jr.",4/22/1990,M,rep,PA,8,,Republican,https://bresnahan.house.gov,https://bresnahan.house.gov,1133 Longworth House Office Building Washington DC 20515-3808,202-225-5546,,,RepBresnahan,,RepBresnahan,,,,B001327,,N00053588,,H4PA08124,,457018,,,,,Rob Bresnahan
Hernández Rivera,Pablo José,,,,Pablo José Hernández,5/11/1991,M,rep,PR,0,,Democrat,https://hernandez.house.gov,https://hernandez.house.gov,1419 Longworth House Office Building Washington DC 20515-5401,202-225-2615,,,reppablojose,,61569891687422,,,,H001103,,N00052286,,H4PR01010,,457019,,,,,Pablo Hernández Rivera
Biggs,Sheri,Lynn,,,Sheri Biggs,3/28/1970,F,rep,SC,3,,Republican,https://sheribiggs.house.gov,https://sheribiggs.house.gov,1530 Longworth House Office Building Washington DC 20515-4003,202-225-5301,,,repsheribiggs,,RepSheriBiggs,,,,B001325,,N00054222,,H4SC01313,,457020,,,,,Sheri Biggs
Goldman,Craig,A.,,,Craig A. Goldman,10/3/1968,M,rep,TX,12,,Republican,https://craiggoldman.house.gov,https://craiggoldman.house.gov,1716 Longworth House Office Building Washington DC 20515-4312,202-225-5071,,,RepCraigGoldman,,61571449239416,,,,G000601,,N00053861,,H4TX12065,,457021,,,,,Craig Goldman
Gill,Brandon,Gene,,,Brandon Gill,2/26/1994,M,rep,TX,26,,Republican,https://gill.house.gov,https://gill.house.gov,1305 Longworth House Office Building Washington DC 20515-4326,202-225-7772,,,repbrandongill,,RepBrandonGill,,,,G000603,,N00054402,,H4TX26149,,457023,,,,,Brandon Gill
Johnson,Julie,Elizabeth,,,Julie Johnson,5/2/1966,F,rep,TX,32,,Democrat,https://juliejohnson.house.gov,https://juliejohnson.house.gov,221 Cannon House Office Building Washington DC 20515-4332,202-225-2231,,,RepJulieJohnson,,61569064997067,,,,J000310,,N00052806,,H4TX32089,,457024,,,,,Julie Johnson (politician)
Kennedy,Mike,Steven,,,Mike Kennedy,2/2/1969,M,rep,UT,3,,Republican,https://mikekennedy.house.gov,https://mikekennedy.house.gov,1626 Longworth House Office Building Washington DC 20515-4403,202-225-7751,,,repmikekennedy,,RepMikeKennedy,,,,K000403,,N00043086,,H4UT03260,,457025,,,,,Mike Kennedy (politician)
McGuire,John,J.,III,,John J. McGuire III,8/24/1968,M,rep,VA,5,,Republican,https://mcguire.house.gov,https://mcguire.house.gov,1013 Longworth House Office Building Washington DC 20515-4605,202-225-4711,,,RepJohnMcGuire,,RepJohnMcGuire,,,,M001239,,N00045930,,"H2VA07196,H0VA07133",,457026,,,,,John McGuire (Virginia politician)
